Date_of_Occurrence,Time_of_Occurrence,City,Crime_Type,Victim_Age,Victim_Gender,Crime_Risk_Level,Total_Crimes,Avg_Rating_T,Bad_Review_T,Drugs_Safety_ViolentCrimes_T,Good_Review_T,Street_Scams_Fraud_T,Avg_Rating_H,Total_Hotels,Bad_Review_Count_H,Good_Review_Count_H,Street_Scams_Fraud_Count_H,Drugsafety_Violentcrimes_Count_H
01/12/2022,20:29,Indore,PUBLIC INTOXICATION,43,M,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
01/12/2022,21:31,Mumbai,FRAUD,13,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
01/12/2022,23:00,Mumbai,DRUG OFFENSE,39,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
01/12/2022,22:12,Jaipur,BURGLARY,64,F,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
01/12/2022,15:48,Hyderabad,EXTORTION,53,F,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
01/12/2022,03:55,Pune,VEHICLE - STOLEN,42,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
01/12/2022,05:18,Indore,ILLEGAL POSSESSION,23,F,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
01/12/2022,17:49,Kanpur,ROBBERY,32,F,High,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
01/12/2022,14:07,Vasai,PUBLIC INTOXICATION,47,M,Medium,62,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
01/12/2022,19:19,Pune,HOMICIDE,71,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
02/01/2022,04:35,Kanpur,IDENTITY THEFT,71,F,Medium,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
02/01/2022,11:32,Delhi,SEXUAL ASSAULT,65,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/01/2022,16:08,Lucknow,FRAUD,70,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
02/01/2022,08:09,Ahmedabad,ILLEGAL POSSESSION,70,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
02/01/2022,09:52,Hyderabad,VEHICLE - STOLEN,18,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/01/2022,09:52,Kolkata,ARSON,51,F,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/01/2022,07:39,Chennai,COUNTERFEITING,60,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
02/01/2022,15:45,Hyderabad,HOMICIDE,20,F,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/01/2022,05:27,Kolkata,FIREARM OFFENSE,68,M,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/01/2022,19:36,Delhi,DRUG OFFENSE,27,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/01/2022,02:26,Bangalore,CYBERCRIME,70,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/01/2022,03:58,Hyderabad,ROBBERY,38,F,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/01/2022,12:39,Chennai,FIREARM OFFENSE,30,M,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
02/01/2022,13:35,Kolkata,ROBBERY,18,M,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/01/2022,16:53,Delhi,TRAFFIC VIOLATION,52,F,Low,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/02/2022,18:31,Ghaziabad,SEXUAL ASSAULT,43,M,High,113,4.362302483,1271433,7079,5245914,2282573,2.823379275,3918,3026,574,291,16
02/02/2022,16:17,Jaipur,DRUG OFFENSE,42,M,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
02/02/2022,10:46,Ghaziabad,EXTORTION,24,F,High,113,4.362302483,1271433,7079,5245914,2282573,2.823379275,3918,3026,574,291,16
02/02/2022,01:51,Hyderabad,FRAUD,15,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/02/2022,19:50,Surat,SEXUAL ASSAULT,46,F,High,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
02/02/2022,13:02,Hyderabad,ARSON,78,M,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/02/2022,02:53,Indore,CYBERCRIME,22,M,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
02/02/2022,18:39,Ahmedabad,PUBLIC INTOXICATION,46,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
02/02/2022,00:04,Kolkata,CYBERCRIME,28,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/02/2022,12:38,Kolkata,CYBERCRIME,62,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/02/2022,12:59,Kolkata,PUBLIC INTOXICATION,64,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/02/2022,20:29,Pune,VANDALISM,62,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
02/02/2022,12:30,Jaipur,VEHICLE - STOLEN,44,M,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
02/02/2022,11:03,Delhi,IDENTITY THEFT,78,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/02/2022,16:17,Kanpur,SEXUAL ASSAULT,59,M,High,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
02/02/2022,01:58,Bangalore,DOMESTIC VIOLENCE,77,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/02/2022,18:39,Kolkata,ILLEGAL POSSESSION,63,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/02/2022,02:10,Jaipur,COUNTERFEITING,60,F,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
02/03/2022,16:45,Thane,ARSON,62,M,High,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/03/2022,19:13,Indore,COUNTERFEITING,30,F,Medium,125,4.210236654,404741,32059,40637454,9521746,3.780066959,3883,2897,810,123,22
02/03/2022,07:00,Delhi,DRUG OFFENSE,70,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/03/2022,14:30,Bhopal,FRAUD,66,F,Medium,116,4.274793388,258485,36068,41867863,8441585,3.42509832,2797,2077,507,112,21
02/03/2022,01:56,Mumbai,BURGLARY,22,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/03/2022,03:30,Kanpur,SHOPLIFTING,59,M,Medium,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
02/03/2022,12:17,Chennai,ARSON,15,M,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
02/03/2022,09:27,Ahmedabad,ASSAULT,73,M,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
02/03/2022,11:39,Ludhiana,BURGLARY,20,F,Medium,123,4.210769231,721108,5077,4176415,156240,4.129953917,2170,1393,643,121,11
02/03/2022,04:30,Mumbai,BURGLARY,45,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/03/2022,06:58,Bangalore,SHOPLIFTING,75,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/03/2022,02:57,Bangalore,PUBLIC INTOXICATION,74,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/03/2022,14:00,Delhi,PUBLIC INTOXICATION,20,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/03/2022,18:46,Delhi,ARSON,36,F,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/03/2022,10:03,Mumbai,FIREARM OFFENSE,41,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/04/2022,12:32,Kanpur,TRAFFIC VIOLATION,77,M,Low,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
02/04/2022,14:50,Lucknow,COUNTERFEITING,64,M,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
02/04/2022,17:53,Kolkata,FRAUD,13,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/04/2022,01:12,Visakhapatnam,PUBLIC INTOXICATION,18,M,Medium,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
02/04/2022,10:12,Bangalore,HOMICIDE,16,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/04/2022,10:06,Mumbai,FIREARM OFFENSE,39,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/04/2022,03:47,Chennai,FRAUD,19,F,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
02/04/2022,18:27,Delhi,IDENTITY THEFT,41,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/04/2022,13:40,Lucknow,EXTORTION,16,F,High,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
02/04/2022,18:50,Srinagar,FRAUD,40,M,Medium,57,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.970479705,271,207,55,8,1
02/04/2022,20:28,Hyderabad,ROBBERY,51,F,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/04/2022,04:48,Chennai,HOMICIDE,39,M,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
02/04/2022,21:10,Bangalore,SEXUAL ASSAULT,21,M,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/04/2022,01:26,Lucknow,DOMESTIC VIOLENCE,57,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
02/04/2022,19:24,Chennai,IDENTITY THEFT,58,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
02/04/2022,19:57,Nagpur,VEHICLE - STOLEN,57,F,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
02/04/2022,14:39,Bangalore,FIREARM OFFENSE,18,M,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/05/2022,17:32,Bangalore,HOMICIDE,54,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/05/2022,14:32,Visakhapatnam,EXTORTION,13,M,High,110,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.319905213,3376,2578,588,158,22
02/05/2022,18:41,Lucknow,COUNTERFEITING,76,M,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
02/05/2022,22:12,Pune,ILLEGAL POSSESSION,78,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
02/05/2022,06:05,Bangalore,VANDALISM,39,F,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/05/2022,15:28,Hyderabad,ROBBERY,47,M,High,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/05/2022,11:41,Delhi,COUNTERFEITING,47,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/05/2022,23:23,Ahmedabad,EXTORTION,21,M,High,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
02/05/2022,01:07,Pune,ILLEGAL POSSESSION,55,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
02/05/2022,09:38,Chennai,DOMESTIC VIOLENCE,76,M,Medium,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
02/05/2022,20:18,Kolkata,ILLEGAL POSSESSION,55,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/05/2022,04:16,Bangalore,HOMICIDE,41,M,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/05/2022,04:29,Mumbai,ASSAULT,48,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/05/2022,06:53,Nagpur,DRUG OFFENSE,27,F,Medium,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
02/05/2022,22:38,Jaipur,ILLEGAL POSSESSION,34,M,Medium,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
02/05/2022,16:44,Surat,ASSAULT,46,F,Medium,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
02/06/2022,01:38,Delhi,ASSAULT,59,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/06/2022,08:28,Mumbai,IDENTITY THEFT,58,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/06/2022,07:11,Delhi,BURGLARY,25,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/06/2022,07:45,Mumbai,KIDNAPPING,58,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/06/2022,14:15,Agra,SHOPLIFTING,15,M,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
02/06/2022,11:19,Delhi,ARSON,42,M,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/06/2022,22:21,Agra,ILLEGAL POSSESSION,25,F,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
02/06/2022,01:54,Kolkata,PUBLIC INTOXICATION,56,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/06/2022,02:31,Ahmedabad,SHOPLIFTING,66,F,Medium,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
02/06/2022,09:44,Bhopal,DOMESTIC VIOLENCE,36,F,Medium,116,4.274793388,258485,36068,41867863,8441585,3.42509832,2797,2077,507,112,21
02/06/2022,17:39,Agra,SHOPLIFTING,29,M,Medium,140,4.312571618,2144546,381097,304097743,63371614,3.559821096,2683,1900,692,75,9
02/06/2022,09:52,Hyderabad,ILLEGAL POSSESSION,71,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/06/2022,21:52,Jaipur,EXTORTION,74,M,High,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
02/07/2022,09:04,Thane,ARSON,34,F,High,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/07/2022,15:49,Pune,ROBBERY,64,F,High,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
02/07/2022,04:06,Pune,SHOPLIFTING,42,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
02/07/2022,00:06,Faridabad,IDENTITY THEFT,62,M,Medium,63,4.098497496,801336,4067,375626,1402337,3.346810934,1756,1353,308,84,10
02/07/2022,17:44,Patna,KIDNAPPING,60,M,High,112,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.810501382,2533,1919,530,65,14
02/07/2022,11:09,Hyderabad,DOMESTIC VIOLENCE,12,M,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/07/2022,20:33,Delhi,SEXUAL ASSAULT,67,M,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/07/2022,02:43,Pune,VEHICLE - STOLEN,19,F,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
02/07/2022,18:00,Mumbai,IDENTITY THEFT,66,F,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/07/2022,03:59,Bangalore,SHOPLIFTING,71,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/07/2022,17:15,Surat,EXTORTION,45,M,High,204,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.671963678,881,693,139,34,4
02/07/2022,19:16,Kolkata,BURGLARY,32,F,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/07/2022,11:31,Kolkata,FIREARM OFFENSE,57,F,High,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/07/2022,09:42,Delhi,BURGLARY,31,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/07/2022,17:18,Bangalore,ARSON,13,M,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/08/2022,18:16,Delhi,FRAUD,56,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/08/2022,01:18,Delhi,FIREARM OFFENSE,56,M,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/08/2022,12:32,Mumbai,FIREARM OFFENSE,41,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/08/2022,11:34,Delhi,DRUG OFFENSE,57,M,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/08/2022,12:52,Chennai,KIDNAPPING,17,M,High,439,4.170725757,2260919,190077,159336478,62122526,3.115402732,12738,8790,2839,801,114
02/08/2022,16:53,Thane,CYBERCRIME,33,F,Medium,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/08/2022,11:11,Kanpur,ARSON,28,M,High,181,4.294280443,50461,11101,8157518,2081919,3.855245232,2936,1680,1095,114,8
02/08/2022,02:29,Pune,PUBLIC INTOXICATION,30,M,Medium,407,4.340314136,1891826,136059,166847283,41961832,3.584702908,1582,1233,278,52,3
02/08/2022,05:22,Bangalore,EXTORTION,29,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/08/2022,21:13,Ahmedabad,EXTORTION,59,F,High,292,4.323777493,1281684,18810,140857519,31781697,3.209224917,2103,1671,351,73,8
02/08/2022,18:44,Lucknow,CYBERCRIME,71,F,Medium,238,4.140712393,569838,57084,46456837,15232242,3.620483369,12537,9469,2577,395,56
02/08/2022,06:44,Mumbai,EXTORTION,64,F,High,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/08/2022,22:29,Jaipur,SEXUAL ASSAULT,17,F,High,211,4.235464114,2692714,145038,264807021,84002227,3.683488647,15238,11161,3450,471,57
02/08/2022,06:09,Mumbai,DRUG OFFENSE,45,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/08/2022,01:45,Hyderabad,SHOPLIFTING,21,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/08/2022,01:38,Hyderabad,IDENTITY THEFT,67,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/08/2022,09:09,Mumbai,DRUG OFFENSE,29,M,Medium,806,4.271025858,4180513,517063,588487222,179382201,3.331151118,1833,1469,272,77,9
02/08/2022,02:39,Delhi,SEXUAL ASSAULT,55,M,High,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/08/2022,04:30,Patna,ARSON,20,M,High,112,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.810501382,2533,1919,530,65,14
02/09/2022,00:36,Bangalore,ARSON,38,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/09/2022,09:24,Nagpur,EXTORTION,54,F,High,213,4.20608339,228779,18062,2212756,4681599,3.400094473,2117,1463,529,117,7
02/09/2022,08:40,Delhi,ASSAULT,64,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/09/2022,19:36,Bangalore,CYBERCRIME,49,M,Medium,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
02/09/2022,17:39,Delhi,IDENTITY THEFT,72,F,Medium,901,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/09/2022,18:48,Kolkata,FRAUD,10,M,Medium,443,4.186077998,2020667,126042,203886732,77492559,3.880890052,9932,7148,2307,336,54
02/09/2022,21:07,Thane,EXTORTION,10,F,High,120,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.511849711,7444.054148,5470.844672,1490.656543,320.8252343,38.79503645
02/09/2022,23:03,Hyderabad,VEHICLE - STOLEN,69,F,Medium,515,4.274544445,3195806,218055,277947015,84152124,3.616645649,3965,2622,1131,161,16
02/09/2022,05:27,Bangalore,ARSON,21,F,High,606,4.249719028,2058149.103,182249.4128,218775530.5,67077633.5,3.405208758,29412,22179,4975,1302,141
